store,websites,attribute_set,type,category_ids,sku,has_options,name,image,small_image,thumbnail,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,price,weight,status,visibility,tax_class_id,brand,supplier,mode,description,short_description,special_from_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,meta_title,meta_description,custom_design,page_layout,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,special_price,msrp,is_recurring,meta_keyword,custom_layout_update,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to
en,pdc,Default,simple,4,AGNT66,0,Aloedent Children Fluoride Free Toothpaste 50ML,/c/7/c78a8f517b3674337571c30026ecf28e_1801.png,/c/7/c78a8f517b3674337571c30026ecf28e_1801.png,/c/7/c78a8f517b3674337571c30026ecf28e_1801.png,aloedent-children-fluoride-free-toothpaste-50ml,aloedent-children-fluoride-free-toothpaste-50ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Aloedent ,PHARMA PLUS DRUG STORE LLC,Normal,AGNT_Aloedent Children Fluoride Free Toothpaste 50ML,Aloedent Children Fluoride Free Toothpaste 50ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Aloedent Children Fluoride Free Toothpaste 50ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,4,AGNT68,0,Aloedent Sensitive Anti Cavity Toothpaste 100ML,/c/7/c78a8f517b3674337571c30026ecf28e_1802.png,/c/7/c78a8f517b3674337571c30026ecf28e_1802.png,/c/7/c78a8f517b3674337571c30026ecf28e_1802.png,aloedent-sensitive-anti-cavity-toothpaste-100ml,aloedent-sensitive-anti-cavity-toothpaste-100ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Aloedent ,PHARMA PLUS DRUG STORE LLC,Normal,AGNT_Aloedent Sensitive Anti Cavity Toothpaste 100ML,Aloedent Sensitive Anti Cavity Toothpaste 100ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Aloedent Sensitive Anti Cavity Toothpaste 100ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,4,AGNT69,0,Aloedent Sensitive Fluoride Free Toothpaste 100ML,/c/7/c78a8f517b3674337571c30026ecf28e_1803.png,/c/7/c78a8f517b3674337571c30026ecf28e_1803.png,/c/7/c78a8f517b3674337571c30026ecf28e_1803.png,aloedent-sensitive-fluoride-free-toothpaste-100ml,aloedent-sensitive-fluoride-free-toothpaste-100ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Aloedent ,PHARMA PLUS DRUG STORE LLC,Normal,AGNT_Aloedent Sensitive Fluoride Free Toothpaste 100ML,Aloedent Sensitive Fluoride Free Toothpaste 100ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Aloedent Sensitive Fluoride Free Toothpaste 100ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,4,AGNT71,0,Aloedent Fluoride Free Mouthwash 250ML,/c/7/c78a8f517b3674337571c30026ecf28e_1804.png,/c/7/c78a8f517b3674337571c30026ecf28e_1804.png,/c/7/c78a8f517b3674337571c30026ecf28e_1804.png,aloedent-fluoride-free-mouthwash-250ml,aloedent-fluoride-free-mouthwash-250ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Aloedent ,PHARMA PLUS DRUG STORE LLC,Normal,AGNT_Aloedent Fluoride Free Mouthwash 250ML,Aloedent Fluoride Free Mouthwash 250ML,,99998,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Aloedent Fluoride Free Mouthwash 250ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT75,0,Alphagan P 0.15 Eye Drops 5ML,/c/7/c78a8f517b3674337571c30026ecf28e_1805.png,/c/7/c78a8f517b3674337571c30026ecf28e_1805.png,/c/7/c78a8f517b3674337571c30026ecf28e_1805.png,alphagan-p-0-15-eye-drops-5ml,alphagan-p-0-15-eye-drops-5ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,IBN AL BEETAR TRADING,Normal,AGNT_Alphagan P 0.15 Eye Drops 5ML,Alphagan P 0.15 Eye Drops 5ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Alphagan P 0.15 Eye Drops 5ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,10,AGNT77,0,Always Pantiliners Normal Fresh and Protect Fresh Scent 20S,/c/7/c78a8f517b3674337571c30026ecf28e_1806.png,/c/7/c78a8f517b3674337571c30026ecf28e_1806.png,/c/7/c78a8f517b3674337571c30026ecf28e_1806.png,always-pantiliners-normal-fresh-and-protect-fresh-scent-20s,always-pantiliners-normal-fresh-and-protect-fresh-scent-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Always ,TRANSMED,Normal,AGNT_Always Pantiliners Normal Fresh and Protect Fresh Scent 20S,Always Pantiliners Normal Fresh and Protect Fresh Scent 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Always Pantiliners Normal Fresh and Protect Fresh Scent 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT78,0,Amaryl 1Mg Tablet 30S,/c/7/c78a8f517b3674337571c30026ecf28e_1807.png,/c/7/c78a8f517b3674337571c30026ecf28e_1807.png,/c/7/c78a8f517b3674337571c30026ecf28e_1807.png,amaryl-1mg-tablet-30s,amaryl-1mg-tablet-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Amaryl ,AL ITTIHAD DRUG STORE,Normal,AGNT_Amaryl 1Mg Tablet 30S,Amaryl 1Mg Tablet 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amaryl 1Mg Tablet 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT79,0,Amaryl 2Mg Tablet 30S,/c/7/c78a8f517b3674337571c30026ecf28e_1808.png,/c/7/c78a8f517b3674337571c30026ecf28e_1808.png,/c/7/c78a8f517b3674337571c30026ecf28e_1808.png,amaryl-2mg-tablet-30s,amaryl-2mg-tablet-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Amaryl ,AL ITTIHAD DRUG STORE,Normal,AGNT_Amaryl 2Mg Tablet 30S,Amaryl 2Mg Tablet 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amaryl 2Mg Tablet 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT80,0,Amaryl 3Mg Tablet 30S,/c/7/c78a8f517b3674337571c30026ecf28e_1809.png,/c/7/c78a8f517b3674337571c30026ecf28e_1809.png,/c/7/c78a8f517b3674337571c30026ecf28e_1809.png,amaryl-3mg-tablet-30s,amaryl-3mg-tablet-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Amaryl ,AL ITTIHAD DRUG STORE,Normal,AGNT_Amaryl 3Mg Tablet 30S,Amaryl 3Mg Tablet 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amaryl 3Mg Tablet 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT81,0,Amaryl 4Mg Tablet 30S,/c/7/c78a8f517b3674337571c30026ecf28e_1810.png,/c/7/c78a8f517b3674337571c30026ecf28e_1810.png,/c/7/c78a8f517b3674337571c30026ecf28e_1810.png,amaryl-4mg-tablet-30s,amaryl-4mg-tablet-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Amaryl ,AL ITTIHAD DRUG STORE,Normal,AGNT_Amaryl 4Mg Tablet 30S,Amaryl 4Mg Tablet 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amaryl 4Mg Tablet 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT82,0,Amaryl M 2Mg/500Mg Tablet 30S,/c/7/c78a8f517b3674337571c30026ecf28e_1811.png,/c/7/c78a8f517b3674337571c30026ecf28e_1811.png,/c/7/c78a8f517b3674337571c30026ecf28e_1811.png,amaryl-m-2mg-500mg-tablet-30s,amaryl-m-2mg-500mg-tablet-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Amaryl ,AL ITTIHAD DRUG STORE,Normal,AGNT_Amaryl M 2Mg/500Mg Tablet 30S,Amaryl M 2Mg/500Mg Tablet 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amaryl M 2Mg/500Mg Tablet 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT83,0,Ambolar Syrup 100ML,/c/7/c78a8f517b3674337571c30026ecf28e_1812.png,/c/7/c78a8f517b3674337571c30026ecf28e_1812.png,/c/7/c78a8f517b3674337571c30026ecf28e_1812.png,ambolar-syrup-100ml,ambolar-syrup-100ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,AL MUFID PHARMACEUTICALS,Normal,AGNT_Ambolar Syrup 100ML,Ambolar Syrup 100ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Ambolar Syrup 100ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,5,AGNT86,0,Ameya Castor Oil 100ML,/c/7/c78a8f517b3674337571c30026ecf28e_1813.png,/c/7/c78a8f517b3674337571c30026ecf28e_1813.png,/c/7/c78a8f517b3674337571c30026ecf28e_1813.png,ameya-castor-oil-100ml,ameya-castor-oil-100ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Ameya ,GIGI MEDICAL STORE,Normal,AGNT_Ameya Castor Oil 100ML,Ameya Castor Oil 100ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Ameya Castor Oil 100ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT87,0,Amoclan Bid 1Gm Tablet 14S,/c/7/c78a8f517b3674337571c30026ecf28e_1814.png,/c/7/c78a8f517b3674337571c30026ecf28e_1814.png,/c/7/c78a8f517b3674337571c30026ecf28e_1814.png,amoclan-bid-1gm-tablet-14s,amoclan-bid-1gm-tablet-14s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,AL HAYAT PHARMACEUTICALS,Normal,AGNT_Amoclan Bid 1Gm Tablet 14S,Amoclan Bid 1Gm Tablet 14S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amoclan Bid 1Gm Tablet 14S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT88,0,Amoclan Forte 625Mg Tablet 15S,/c/7/c78a8f517b3674337571c30026ecf28e_1815.png,/c/7/c78a8f517b3674337571c30026ecf28e_1815.png,/c/7/c78a8f517b3674337571c30026ecf28e_1815.png,amoclan-forte-625mg-tablet-15s,amoclan-forte-625mg-tablet-15s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,AL HAYAT PHARMACEUTICALS,Normal,AGNT_Amoclan Forte 625Mg Tablet 15S,Amoclan Forte 625Mg Tablet 15S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amoclan Forte 625Mg Tablet 15S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT89,0,Amopress 5Mg Capsule 28S,/c/7/c78a8f517b3674337571c30026ecf28e_1816.png,/c/7/c78a8f517b3674337571c30026ecf28e_1816.png,/c/7/c78a8f517b3674337571c30026ecf28e_1816.png,amopress-5mg-capsule-28s,amopress-5mg-capsule-28s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,CITY PHARMACY,Normal,AGNT_Amopress 5Mg Capsule 28S,Amopress 5Mg Capsule 28S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amopress 5Mg Capsule 28S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT91,0,Amoxidin Plus 1Gm Tablet 14S,/c/7/c78a8f517b3674337571c30026ecf28e_1817.png,/c/7/c78a8f517b3674337571c30026ecf28e_1817.png,/c/7/c78a8f517b3674337571c30026ecf28e_1817.png,amoxidin-plus-1gm-tablet-14s,amoxidin-plus-1gm-tablet-14s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Amoxidin ,NEW MEDICAL CENTRE,Normal,AGNT_Amoxidin Plus 1Gm Tablet 14S,Amoxidin Plus 1Gm Tablet 14S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amoxidin Plus 1Gm Tablet 14S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT92,0,Amoxidin Plus 625Mg Tablet 20S,/c/7/c78a8f517b3674337571c30026ecf28e_1818.png,/c/7/c78a8f517b3674337571c30026ecf28e_1818.png,/c/7/c78a8f517b3674337571c30026ecf28e_1818.png,amoxidin-plus-625mg-tablet-20s,amoxidin-plus-625mg-tablet-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Amoxidin ,NEW MEDICAL CENTRE,Normal,AGNT_Amoxidin Plus 625Mg Tablet 20S,Amoxidin Plus 625Mg Tablet 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amoxidin Plus 625Mg Tablet 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT95,0,Amoxil 500Mg Capsule 20S,/c/7/c78a8f517b3674337571c30026ecf28e_1819.png,/c/7/c78a8f517b3674337571c30026ecf28e_1819.png,/c/7/c78a8f517b3674337571c30026ecf28e_1819.png,amoxil-500mg-capsule-20s,amoxil-500mg-capsule-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,AL ITTIHAD DRUG STORE,Normal,AGNT_Amoxil 500Mg Capsule 20S,Amoxil 500Mg Capsule 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amoxil 500Mg Capsule 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT97,0,Amvasc 10Mg Capsule 30S,/c/7/c78a8f517b3674337571c30026ecf28e_1820.png,/c/7/c78a8f517b3674337571c30026ecf28e_1820.png,/c/7/c78a8f517b3674337571c30026ecf28e_1820.png,amvasc-10mg-capsule-30s,amvasc-10mg-capsule-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Amvasc 10Mg Capsule 30S,Amvasc 10Mg Capsule 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amvasc 10Mg Capsule 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT98,0,Amvasc 2.5Mg Capsule 30S,/c/7/c78a8f517b3674337571c30026ecf28e_1821.png,/c/7/c78a8f517b3674337571c30026ecf28e_1821.png,/c/7/c78a8f517b3674337571c30026ecf28e_1821.png,amvasc-2-5mg-capsule-30s,amvasc-2-5mg-capsule-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Amvasc 2.5Mg Capsule 30S,Amvasc 2.5Mg Capsule 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amvasc 2.5Mg Capsule 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT99,0,Amvasc 5Mg Capsule 30S,/c/7/c78a8f517b3674337571c30026ecf28e_1822.png,/c/7/c78a8f517b3674337571c30026ecf28e_1822.png,/c/7/c78a8f517b3674337571c30026ecf28e_1822.png,amvasc-5mg-capsule-30s,amvasc-5mg-capsule-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Amvasc 5Mg Capsule 30S,Amvasc 5Mg Capsule 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amvasc 5Mg Capsule 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT100,0,Amydramine Expectorant Syrup 120ML,/c/7/c78a8f517b3674337571c30026ecf28e_1823.png,/c/7/c78a8f517b3674337571c30026ecf28e_1823.png,/c/7/c78a8f517b3674337571c30026ecf28e_1823.png,amydramine-expectorant-syrup-120ml,amydramine-expectorant-syrup-120ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,JULPHAR DRUG STORE,Normal,AGNT_Amydramine Expectorant Syrup 120ML,Amydramine Expectorant Syrup 120ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amydramine Expectorant Syrup 120ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT101,0,Amydramine Pediatric Syrup 120ML,/c/7/c78a8f517b3674337571c30026ecf28e_1824.png,/c/7/c78a8f517b3674337571c30026ecf28e_1824.png,/c/7/c78a8f517b3674337571c30026ecf28e_1824.png,amydramine-pediatric-syrup-120ml,amydramine-pediatric-syrup-120ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,JULPHAR DRUG STORE,Normal,AGNT_Amydramine Pediatric Syrup 120ML,Amydramine Pediatric Syrup 120ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amydramine Pediatric Syrup 120ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT102,0,Amydramine Sugar Free Syrup 120ML,/c/7/c78a8f517b3674337571c30026ecf28e_1825.png,/c/7/c78a8f517b3674337571c30026ecf28e_1825.png,/c/7/c78a8f517b3674337571c30026ecf28e_1825.png,amydramine-sugar-free-syrup-120ml,amydramine-sugar-free-syrup-120ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,JULPHAR DRUG STORE,Normal,AGNT_Amydramine Sugar Free Syrup 120ML,Amydramine Sugar Free Syrup 120ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Amydramine Sugar Free Syrup 120ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT103,0,Androcure 50Mg Tablet 20S,/c/7/c78a8f517b3674337571c30026ecf28e_1826.png,/c/7/c78a8f517b3674337571c30026ecf28e_1826.png,/c/7/c78a8f517b3674337571c30026ecf28e_1826.png,androcure-50mg-tablet-20s,androcure-50mg-tablet-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,PHARMA WORLD,BestSeller,AGNT_Androcure 50Mg Tablet 20S,Androcure 50Mg Tablet 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Androcure 50Mg Tablet 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT105,0,Apisal 0.9% Eye Nose Drops 15ML,/c/7/c78a8f517b3674337571c30026ecf28e_1827.png,/c/7/c78a8f517b3674337571c30026ecf28e_1827.png,/c/7/c78a8f517b3674337571c30026ecf28e_1827.png,apisal-0-9-eye-nose-drops-15ml,apisal-0-9-eye-nose-drops-15ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,BALSAM DRUG  AND  MEDICAL EQP,Normal,AGNT_Apisal 0.9% Eye Nose Drops 15ML,Apisal 0.9% Eye Nose Drops 15ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Apisal 0.9% Eye Nose Drops 15ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT106,0,Aprovel 150Mg Tablet 28S,/c/7/c78a8f517b3674337571c30026ecf28e_1828.png,/c/7/c78a8f517b3674337571c30026ecf28e_1828.png,/c/7/c78a8f517b3674337571c30026ecf28e_1828.png,aprovel-150mg-tablet-28s,aprovel-150mg-tablet-28s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,CITY PHARMACY,Normal,AGNT_Aprovel 150Mg Tablet 28S,Aprovel 150Mg Tablet 28S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Aprovel 150Mg Tablet 28S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,9,AGNT113,0,Aptamil Junior 3 900GM,/c/7/c78a8f517b3674337571c30026ecf28e_1829.png,/c/7/c78a8f517b3674337571c30026ecf28e_1829.png,/c/7/c78a8f517b3674337571c30026ecf28e_1829.png,aptamil-junior-3-900gm,aptamil-junior-3-900gm.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Aptamil ,TRANSMED,Normal,AGNT_Aptamil Junior 3 900GM,Aptamil Junior 3 900GM,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Aptamil Junior 3 900GM,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT114,0,Arcoxia 120Mg Tablet 7S,/c/7/c78a8f517b3674337571c30026ecf28e_1830.png,/c/7/c78a8f517b3674337571c30026ecf28e_1830.png,/c/7/c78a8f517b3674337571c30026ecf28e_1830.png,arcoxia-120mg-tablet-7s,arcoxia-120mg-tablet-7s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,CITY PHARMACY,Normal,AGNT_Arcoxia 120Mg Tablet 7S,Arcoxia 120Mg Tablet 7S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Arcoxia 120Mg Tablet 7S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT115,0,Arcoxia 60Mg Tablet 28S,/c/7/c78a8f517b3674337571c30026ecf28e_1831.png,/c/7/c78a8f517b3674337571c30026ecf28e_1831.png,/c/7/c78a8f517b3674337571c30026ecf28e_1831.png,arcoxia-60mg-tablet-28s,arcoxia-60mg-tablet-28s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,CITY PHARMACY,Normal,AGNT_Arcoxia 60Mg Tablet 28S,Arcoxia 60Mg Tablet 28S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Arcoxia 60Mg Tablet 28S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT116,0,Arcoxia 90Mg Tablet 28S,/c/7/c78a8f517b3674337571c30026ecf28e_1832.png,/c/7/c78a8f517b3674337571c30026ecf28e_1832.png,/c/7/c78a8f517b3674337571c30026ecf28e_1832.png,arcoxia-90mg-tablet-28s,arcoxia-90mg-tablet-28s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,CITY PHARMACY,Normal,AGNT_Arcoxia 90Mg Tablet 28S,Arcoxia 90Mg Tablet 28S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Arcoxia 90Mg Tablet 28S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT117,0,A-Ret 0.05% Cream 30GM,/c/7/c78a8f517b3674337571c30026ecf28e_1833.png,/c/7/c78a8f517b3674337571c30026ecf28e_1833.png,/c/7/c78a8f517b3674337571c30026ecf28e_1833.png,a-ret-0-05-cream-30gm,a-ret-0-05-cream-30gm.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,MODERN PHARMACEUTICAL CO.,Normal,AGNT_A-Ret 0.05% Cream 30GM,A-Ret 0.05% Cream 30GM,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,A-Ret 0.05% Cream 30GM,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT120,0,Arox 400Mg Tablet 5S,/c/7/c78a8f517b3674337571c30026ecf28e_1834.png,/c/7/c78a8f517b3674337571c30026ecf28e_1834.png,/c/7/c78a8f517b3674337571c30026ecf28e_1834.png,arox-400mg-tablet-5s,arox-400mg-tablet-5s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Arox 400Mg Tablet 5S,Arox 400Mg Tablet 5S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Arox 400Mg Tablet 5S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT123,0,Artiz Tablet 10S,/c/7/c78a8f517b3674337571c30026ecf28e_1835.png,/c/7/c78a8f517b3674337571c30026ecf28e_1835.png,/c/7/c78a8f517b3674337571c30026ecf28e_1835.png,artiz-tablet-10s,artiz-tablet-10s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,ALPHAMED,Normal,AGNT_Artiz Tablet 10S,Artiz Tablet 10S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Artiz Tablet 10S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT124,0,Asmafort 1Mg/5Ml Syrup 100ML,/c/7/c78a8f517b3674337571c30026ecf28e_1836.png,/c/7/c78a8f517b3674337571c30026ecf28e_1836.png,/c/7/c78a8f517b3674337571c30026ecf28e_1836.png,asmafort-1mg-5ml-syrup-100ml,asmafort-1mg-5ml-syrup-100ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,JULPHAR DRUG STORE,Normal,AGNT_Asmafort 1Mg/5Ml Syrup 100ML,Asmafort 1Mg/5Ml Syrup 100ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Asmafort 1Mg/5Ml Syrup 100ML,2,simple,,,,,,,,,,,,,,,,,,,,
