"store","websites","attribute_set","type","category_ids","sku","has_options","name","url_key","url_path","options_container","price","weight","status","visibility","tax_class_id","brand","supplier","mode","description","short_description","special_from_date","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","meta_title","meta_description","image","small_image","thumbnail","custom_design","page_layout","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","special_price","msrp","is_recurring","meta_keyword","custom_layout_update","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to"
"admin","pdc","Default","simple","8","2279","0","STREPSILS HONEY LEMON LOZ 24S","strepsils-honey-lemon-loz-24s","strepsils-honey-lemon-loz-24s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","STREPSILS HONEY LEMON LOZ 24S","STREPSILS HONEY LEMON LOZ 24S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","STREPSILS HONEY LEMON LOZ 24S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1935","0","STREPSILS INTENSIVE HONEY LEMON LOZ 16S","strepsils-intensive-honey-lemon-loz-16s","strepsils-intensive-honey-lemon-loz-16s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","STREPSILS INTENSIVE HONEY LEMON LOZ 16S","STREPSILS INTENSIVE HONEY LEMON LOZ 16S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","STREPSILS INTENSIVE HONEY LEMON LOZ 16S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","12053","0","STREPSILS SUGAR FREE LEMON LOZ 36S","strepsils-sugar-free-lemon-loz-36s","strepsils-sugar-free-lemon-loz-36s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","STREPSILS SUGAR FREE LEMON LOZ 36S","STREPSILS SUGAR FREE LEMON LOZ 36S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","STREPSILS SUGAR FREE LEMON LOZ 36S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2302","0","STREPSILS SUGAR FREE LOZ 16S","strepsils-sugar-free-loz-16s","strepsils-sugar-free-loz-16s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","STREPSILS SUGAR FREE LOZ 16S","STREPSILS SUGAR FREE LOZ 16S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","STREPSILS SUGAR FREE LOZ 16S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","12284","0","STREPSILS WARM GINGER LOZ 16S","strepsils-warm-ginger-loz-16s","strepsils-warm-ginger-loz-16s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","STREPSILS WARM GINGER LOZ 16S","STREPSILS WARM GINGER LOZ 16S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","STREPSILS WARM GINGER LOZ 16S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2070","0","VIAGRA 50MG TAB 12S","viagra-50mg-tab-12s","viagra-50mg-tab-12s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","VIAGRA 50MG TAB 12S","VIAGRA 50MG TAB 12S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","VIAGRA 50MG TAB 12S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2071","0","VIAGRA 50MG TAB 4S","viagra-50mg-tab-4s","viagra-50mg-tab-4s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","VIAGRA 50MG TAB 4S","VIAGRA 50MG TAB 4S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","VIAGRA 50MG TAB 4S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2072","0","VIBRAMYCIN 100MG TAB 10S","vibramycin-100mg-tab-10s","vibramycin-100mg-tab-10s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","VIBRAMYCIN 100MG TAB 10S","VIBRAMYCIN 100MG TAB 10S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","VIBRAMYCIN 100MG TAB 10S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2234","0","ZITHROMAX 250MG CAP 6S","zithromax-250mg-cap-6s","zithromax-250mg-cap-6s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","ZITHROMAX 250MG CAP 6S","ZITHROMAX 250MG CAP 6S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ZITHROMAX 250MG CAP 6S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2235","0","ZITHROMAX 300MG SUSPN 22.5ML","zithromax-300mg-suspn-22-5ml","zithromax-300mg-suspn-22-5ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","ZITHROMAX 300MG SUSPN 22.5ML","ZITHROMAX 300MG SUSPN 22.5ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ZITHROMAX 300MG SUSPN 22.5ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","14460","0","ZOVIRAX 400MG TAB 25S","zovirax-400mg-tab-25s","zovirax-400mg-tab-25s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","ZOVIRAX 400MG TAB 25S","ZOVIRAX 400MG TAB 25S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ZOVIRAX 400MG TAB 25S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","4335","0","ZOVIRAX 5% CREAM 10GM","zovirax-5-cream-10gm","zovirax-5-cream-10gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","ZOVIRAX 5% CREAM 10GM","ZOVIRAX 5% CREAM 10GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ZOVIRAX 5% CREAM 10GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2239","0","ZOVIRAX 5% CREAM 2GM","zovirax-5-cream-2gm","zovirax-5-cream-2gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","ZOVIRAX 5% CREAM 2GM","ZOVIRAX 5% CREAM 2GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ZOVIRAX 5% CREAM 2GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2242","0","ZYLORIC 100MG TAB 50S","zyloric-100mg-tab-50s","zyloric-100mg-tab-50s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","ZYLORIC 100MG TAB 50S","ZYLORIC 100MG TAB 50S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ZYLORIC 100MG TAB 50S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2243","0","ZYLORIC 300MG TAB 28S","zyloric-300mg-tab-28s","zyloric-300mg-tab-28s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","BestSeller","ZYLORIC 300MG TAB 28S","ZYLORIC 300MG TAB 28S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ZYLORIC 300MG TAB 28S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","21","0","ACTIFED COLD TAB 12S","actifed-cold-tab-12s","actifed-cold-tab-12s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","ACTIFED COLD TAB 12S","ACTIFED COLD TAB 12S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ACTIFED COLD TAB 12S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","7491","0","ACUVAIL 0.45% EYE DROPS SINGLE DOSE VIAL 0.4ML","acuvail-0-45-eye-drops-single-dose-vial-0-4ml","acuvail-0-45-eye-drops-single-dose-vial-0-4ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","ACUVAIL 0.45% EYE DROPS SINGLE DOSE VIAL 0.4ML","ACUVAIL 0.45% EYE DROPS SINGLE DOSE VIAL 0.4ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ACUVAIL 0.45% EYE DROPS SINGLE DOSE VIAL 0.4ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","152","0","AVODART 0.5MG CAPS 30S","avodart-0-5mg-caps-30s","avodart-0-5mg-caps-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","AVODART 0.5MG CAPS 30S","AVODART 0.5MG CAPS 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","AVODART 0.5MG CAPS 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2586","0","BETNOVATE 0.1% SCALP SOLUTION 30ML","betnovate-0-1-scalp-solution-30ml","betnovate-0-1-scalp-solution-30ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","BETNOVATE 0.1% SCALP SOLUTION 30ML","BETNOVATE 0.1% SCALP SOLUTION 30ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BETNOVATE 0.1% SCALP SOLUTION 30ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","287","0","BLOKIUM 50MG TAB 30S","blokium-50mg-tab-30s","blokium-50mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","BLOKIUM 50MG TAB 30S","BLOKIUM 50MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BLOKIUM 50MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","301","0","BRUFEN 400MG TAB 30S","brufen-400mg-tab-30s","brufen-400mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","BRUFEN 400MG TAB 30S","BRUFEN 400MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BRUFEN 400MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","303","0","BRUFEN 600MG TAB 30S","brufen-600mg-tab-30s","brufen-600mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","BRUFEN 600MG TAB 30S","BRUFEN 600MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BRUFEN 600MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2718","0","CELLUVISC 1% EYE DROPS 0.4ML","celluvisc-1-eye-drops-0-4ml","celluvisc-1-eye-drops-0-4ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","CELLUVISC 1% EYE DROPS 0.4ML","CELLUVISC 1% EYE DROPS 0.4ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CELLUVISC 1% EYE DROPS 0.4ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","456","0","COMBIGAN EYE DROPS 5ML","combigan-eye-drops-5ml","combigan-eye-drops-5ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","COMBIGAN EYE DROPS 5ML","COMBIGAN EYE DROPS 5ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","COMBIGAN EYE DROPS 5ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","495","0","CUTIVATE CREAM 15GM","cutivate-cream-15gm","cutivate-cream-15gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","CUTIVATE CREAM 15GM","CUTIVATE CREAM 15GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CUTIVATE CREAM 15GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","4636","0","CUTIVATE OINT 30GM","cutivate-oint-30gm","cutivate-oint-30gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","CUTIVATE OINT 30GM","CUTIVATE OINT 30GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CUTIVATE OINT 30GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","538","0","DERMOVATE CREAM 25GM","dermovate-cream-25gm","dermovate-cream-25gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","DERMOVATE CREAM 25GM","DERMOVATE CREAM 25GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DERMOVATE CREAM 25GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","539","0","DERMOVATE OINT 25GM","dermovate-oint-25gm","dermovate-oint-25gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","DERMOVATE OINT 25GM","DERMOVATE OINT 25GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DERMOVATE OINT 25GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","4494","0","DERMOVATE SCALP APPLICATION 25ML","dermovate-scalp-application-25ml","dermovate-scalp-application-25ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","DERMOVATE SCALP APPLICATION 25ML","DERMOVATE SCALP APPLICATION 25ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DERMOVATE SCALP APPLICATION 25ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","553","0","DIFLUCAN 150MG CAP 1S","diflucan-150mg-cap-1s","diflucan-150mg-cap-1s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","DIFLUCAN 150MG CAP 1S","DIFLUCAN 150MG CAP 1S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DIFLUCAN 150MG CAP 1S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","626","0","ELTROXIN 100MCG TAB 100S","eltroxin-100mcg-tab-100s","eltroxin-100mcg-tab-100s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","ELTROXIN 100MCG TAB 100S","ELTROXIN 100MCG TAB 100S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ELTROXIN 100MCG TAB 100S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","629","0","EMIFENAC 50MG DIS TAB 20S","emifenac-50mg-dis-tab-20s","emifenac-50mg-dis-tab-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","AL Baker / Ibn Beeter","Normal","EMIFENAC 50MG DIS TAB 20S","EMIFENAC 50MG DIS TAB 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","EMIFENAC 50MG DIS TAB 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","639","0","ENO LEMON SACH 10S","eno-lemon-sach-10s","eno-lemon-sach-10s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Eno","AL Baker / Ibn Beeter","Normal","ENO LEMON SACH 10S","ENO LEMON SACH 10S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ENO LEMON SACH 10S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","641","0","ENO ORANGE SACH 10S","eno-orange-sach-10s","eno-orange-sach-10s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Eno","AL Baker / Ibn Beeter","Normal","ENO ORANGE SACH 10S","ENO ORANGE SACH 10S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ENO ORANGE SACH 10S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
